297316.976609,0
341503.71503,5.4
256681.729104,10.8
248508.957172,16.2
246229.284029,21.6
371086.294803,27
327613.91351,32.4
390721.293199,37.8
372684.07606,43.2
273271.94729,48.6
235611.111753,54
216861.878605,59.4
319534.906071,64.8
236315.970638,70.2
278326.630995,75.6
239524.29045,81
231285.281877,86.4
229773.568085,91.8
259245.080729,97.2
301509.854956,102.6
245899.503062,108
218222.219462,113.4
219305.822271,118.8
230132.410226,124.2
200282.901554,129.6
201717.981708,135
222009.970815,140.4
217592.569927,145.8
220893.460099,151.2
287134.275269,156.6
280083.452834,162
238167.810802,167.4
240071.596144,172.8
214004.324056,178.2
204662.743808,183.6
250872.272315,189
245319.864509,194.4
275997.482242,199.8
260754.00411,205.2
205882.433082,210.6
235748.07336,216
239707.22838,221.4
259728.745939,226.8
369061.910376,232.2
315045.901272,237.6
374504.749819,243
229470.808955,248.4
299600.234248,253.8
239942.84989,259.2
283836.623983,264.6
222757.244738,270
231914.086638,275.4
268512.688386,280.8
231243.61281,286.2
303876.965696,291.6
241341.88843,297
320236.563219,302.4
217271.040988,307.8
218487.064223,313.2
344809.289741,318.6
216801.877264,324
243959.390424,329.4
257850.464599,334.8
268034.299312,340.2
203455.296678,345.6
203370.703235,351
223915.641392,356.4
272294.138247,361.8
247027.556896,367.2
227632.161593,372.6
360196.654429,378
215089.03951,383.4
253613.592411,388.8
229312.130637,394.2
253016.142229,399.6
239230.171284,405
270210.420374,410.4
244285.168798,415.8
227184.830192,421.2
424707.148172,426.6
216545.296232,432
233196.773239,437.4
204161.079122,442.8
304105.61156,448.2
207703.856578,453.6
215497.943467,459
240114.831406,464.4
215933.686972,469.8
239323.27787,475.2
293204.273822,480.6
206336.300093,486
244300.204192,491.4
296349.579887,496.8
363471.359993,502.2
249680.758695,507.6
263160.189186,513
232688.025259,518.4
251321.660557,523.8
201933.935238,529.2
243417.921681,534.6
243074.054032,540
203394.071811,545.4
209188.337466,550.8
215700.96724,556.2
313392.36186,561.6
259849.977671,567
223539.387733,572.4
242156.478902,577.8
224627.07717,583.2
386084.466493,588.6
322492.490851,594
201051.550642,599.4
207583.265133,604.8
281858.17926,610.2
215502.889043,615.6
210677.567394,621
279941.844387,626.4
225386.446013,631.8
400234.629843,637.2
221997.483871,642.6
221288.689076,648
244720.311918,653.4
266179.082441,658.8
368789.976804,664.2
218479.305372,669.6
206074.629324,675
333624.938833,680.4
311153.053551,685.8
227766.499511,691.2
226990.204683,696.6
208107.832723,702
218634.660824,707.4
211735.067926,712.8
215121.294789,718.2
216436.984459,723.6
207362.149875,729
211792.622439,734.4
204352.86212,739.8
237264.777725,745.2
245108.408012,750.6
218879.181012,756
231268.54403,761.4
209365.217256,766.8
208176.715479,772.2
245717.85056,777.6
226619.753762,783
203556.634394,788.4
207684.704208,793.8
212112.556605,799.2
204039.150807,804.6
258081.260699,810
388740.595186,815.4
212219.325055,820.8
236215.293928,826.2
217732.084909,831.6
294241.980827,837
246445.167426,842.4
213805.355628,847.8
230382.396532,853.2
216806.512407,858.6
227728.632229,864
205602.524157,869.4
256528.688368,874.8
207398.028248,880.2
217260.09304,885.6
224898.272667,891
190363.92342,896.4
192670.845943,901.8
202312.684056,907.2
199814.409528,912.6
319028.892434,918
233096.293673,923.4
234499.072344,928.8
290043.838226,934.2
196125.658078,939.6
242980.042217,945
294831.080664,950.4
222763.709151,955.8
251002.246458,961.2
238385.4986,966.6
367564.913505,972
198074.507287,977.4
215443.148585,982.8
266481.988086,988.2
214606.946963,993.6
209745.150382,999
229089.268918,1004.4
211590.291383,1009.8
225850.841911,1015.2
323408.568852,1020.6
216097.433227,1026
324029.787634,1031.4
204290.901104,1036.8
213301.755953,1042.2
417742.299941,1047.6
319718.878634,1053
299851.254292,1058.4
254659.577435,1063.8
207358.672223,1069.2
379238.493866,1074.6
367393.716948,1080
231365.329663,1085.4
253691.907316,1090.8
221712.413857,1096.2
247644.242654,1101.6
227197.076325,1107
236108.644024,1112.4
246374.282751,1117.8
276377.304341,1123.2
276776.465628,1128.6
288402.852733,1134
216369.565184,1139.4
213598.979788,1144.8
217665.107382,1150.2
234120.693596,1155.6
399961.479143,1161
218005.681613,1166.4
203750.473814,1171.8
212207.343838,1177.2
225569.111321,1182.6
281011.914262,1188
239885.826041,1193.4
205207.598983,1198.8
287874.079802,1204.2
239657.005121,1209.6
216628.458617,1215
287989.823864,1220.4
292407.406449,1225.8
277168.345092,1231.2
214732.75579,1236.6
215739.710286,1242
208927.06954,1247.4
261162.994553,1252.8
231868.796621,1258.2
297989.60884,1263.6
226305.157741,1269
280369.143791,1274.4
221153.125346,1279.8
209568.574376,1285.2
360856.449502,1290.6
204894.155727,1296
208511.395011,1301.4
216045.129057,1306.8
217211.329168,1312.2
233667.550335,1317.6
291023.634703,1323
203757.018804,1328.4
248493.987708,1333.8
204607.392104,1339.2
309934.228631,1344.6
331978.500391,1350
213331.799579,1355.4
229358.936657,1360.8
208036.790107,1366.2
270166.228019,1371.6
201083.627024,1377
204306.476212,1382.4
215665.321576,1387.8
211886.298937,1393.2
250754.071726,1398.6
248814.493893,1404
226906.655311,1409.4
263697.939525,1414.8
249650.319613,1420.2
209444.565553,1425.6
228877.89519,1431
242455.46891,1436.4
239938.953415,1441.8
237842.496412,1447.2
261570.458027,1452.6
227490.182345,1458
257182.556118,1463.4
216891.445356,1468.8
268704.966884,1474.2
234183.366614,1479.6
230348.969687,1485
232366.849474,1490.4
216114.826597,1495.8
222244.894479,1501.2
296648.452739,1506.6
214966.210713,1512
220565.479602,1517.4
225510.275645,1522.8
371057.055445,1528.2
257086.208213,1533.6
242638.554546,1539
238041.577735,1544.4
311764.512754,1549.8
228156.776247,1555.2
235294.19199,1560.6
209269.825154,1566
203055.652804,1571.4
258273.243774,1576.8
244732.875242,1582.2
229680.942117,1587.6
217493.854146,1593
207002.83096,1598.4
198143.830732,1603.8
240036.102911,1609.2
300413.560159,1614.6
202581.354627,1620
197460.946522,1625.4
216363.41643,1630.8
216106.132645,1636.2
214925.339968,1641.6
290974.271555,1647
268741.087187,1652.4
289545.986017,1657.8
205602.890289,1663.2
231895.682162,1668.6
298805.898204,1674
259789.138584,1679.4
209861.513265,1684.8
265710.637702,1690.2
228124.899681,1695.6
220707.587675,1701
301141.528323,1706.4
205837.558156,1711.8
200089.695641,1717.2
248835.69614,1722.6
250100.400797,1728
331723.757366,1733.4
205203.99976,1738.8
211658.479859,1744.2
214022.622555,1749.6
238825.103576,1755
204982.656226,1760.4
210003.960033,1765.8
210586.161428,1771.2
224960.590862,1776.6
236155.128496,1782
234218.136743,1787.4
279708.532536,1792.8
316302.100809,1798.2
378134.309132,1803.6
218010.015014,1809
250879.100013,1814.4
224338.32156,1819.8
231450.820468,1825.2
218087.75736,1830.6
217673.737684,1836
230071.030061,1841.4
226609.45027,1846.8
232105.157911,1852.2
211271.208031,1857.6
397766.967043,1863
231824.326263,1868.4
205374.592458,1873.8
197365.462789,1879.2
195030.774844,1884.6
222368.020045,1890
201007.622412,1895.4
239187.553098,1900.8
275129.726866,1906.2
189206.710957,1911.6
210707.705628,1917
197774.035864,1922.4
250831.983451,1927.8
276240.735167,1933.2
193701.429642,1938.6
382313.834496,1944
213974.486847,1949.4
199097.246372,1954.8
368035.672092,1960.2
258594.63112,1965.6
247742.548159,1971
322067.800915,1976.4
313756.804762,1981.8
217604.176034,1987.2
234706.229885,1992.6
206467.303376,1998
213855.014276,2003.4
296758.63733,2008.8
212993.232872,2014.2
236749.811168,2019.6
212596.630445,2025
194280.38619,2030.4
216928.631654,2035.8
230969.751951,2041.2
200569.208736,2046.6
229031.155129,2052
211747.127467,2057.4
236879.635306,2062.8
222941.235455,2068.2
253435.89051,2073.6
240728.303348,2079
241781.780252,2084.4
295254.975448,2089.8
240171.035412,2095.2
361475.328407,2100.6
267697.718909,2106
223340.218789,2111.4
202123.804688,2116.8
204050.968659,2122.2
289795.321621,2127.6
210065.816559,2133
226286.019776,2138.4
226267.138982,2143.8
224945.286832,2149.2
265150.985144,2154.6
221901.788985,2160
215084.130762,2165.4
229162.153132,2170.8
221722.562079,2176.2
203944.26026,2181.6
279688.200148,2187
244269.628829,2192.4
271456.722459,2197.8
205470.234346,2203.2
229572.111183,2208.6
230294.372292,2214
224606.537675,2219.4
236241.61968,2224.8
303746.287226,2230.2
216908.464338,2235.6
226788.538185,2241
201408.92083,2246.4
197693.613955,2251.8
204966.232098,2257.2
270925.721039,2262.6
314972.980664,2268
198377.017152,2273.4
221317.093876,2278.8
210948.802255,2284.2
242648.295423,2289.6
273979.362261,2295
217509.141249,2300.4
221418.29955,2305.8
221320.632582,2311.2
225973.128483,2316.6
214470.03726,2322
202874.45425,2327.4
321446.523734,2332.8
225765.168031,2338.2
229094.858733,2343.6
226075.251645,2349
255321.036773,2354.4
247646.723109,2359.8
221350.320718,2365.2
246947.021291,2370.6
218253.598531,2376
221764.225487,2381.4
202549.60967,2386.8
241223.106593,2392.2
245426.934395,2397.6
195254.573315,2403
216662.452009,2408.4
198335.796836,2413.8
200119.141649,2419.2
271078.47523,2424.6
232746.109149,2430
219002.65828,2435.4
374901.0477,2440.8
222671.585582,2446.2
242364.210091,2451.6
241522.749274,2457
230742.004079,2462.4
207446.311306,2467.8
218653.370854,2473.2
216003.559601,2478.6
203715.833294,2484
261076.385403,2489.4
205484.837393,2494.8
224857.383685,2500.2
267677.2182,2505.6
222936.411779,2511
269515.54341,2516.4
209417.921348,2521.8
212531.93951,2527.2
193988.710583,2532.6
216830.736804,2538
285304.690074,2543.4
214806.36001,2548.8
299100.045011,2554.2
218556.894556,2559.6
241846.666014,2565
203552.46833,2570.4
232043.34012,2575.8
227887.087945,2581.2
255694.877531,2586.6
218675.70297,2592
239963.233571,2597.4
236440.349396,2602.8
235723.210414,2608.2
237137.386651,2613.6
252977.872906,2619
195016.863236,2624.4
221946.856859,2629.8
336517.804094,2635.2
287102.010828,2640.6
223405.792642,2646
231828.109304,2651.4
209030.43054,2656.8
262993.548547,2662.2
236212.612046,2667.6
216513.326458,2673
200193.963861,2678.4
226426.796758,2683.8
207141.220777,2689.2
212223.974311,2694.6
213900.978615,2700
220892.434174,2705.4
330771.087195,2710.8
287593.362391,2716.2
208238.01881,2721.6
330841.18539,2727
236190.311273,2732.4
270552.087994,2737.8
220270.526223,2743.2
217510.619656,2748.6
215507.244431,2754
205123.394929,2759.4
272975.646139,2764.8
221438.501991,2770.2
251589.782501,2775.6
227193.46478,2781
339648.649966,2786.4
217636.775946,2791.8
217163.628897,2797.2
210310.051036,2802.6
235404.571185,2808
267913.934703,2813.4
218039.139807,2818.8
281900.270112,2824.2
303861.728825,2829.6
225729.996988,2835
